Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1742731464,2025-03-23T12:04:24Z,QTR276,"52.253025,4.947379",4700,260,93
1742731472,2025-03-23T12:04:32Z,QTR276,"52.252533,4.963226",5100,262,93
1742731485,2025-03-23T12:04:45Z,QTR276,"52.251709,4.988785",5700,266,92
1742731499,2025-03-23T12:04:59Z,QTR276,"52.250885,5.018692",6350,272,92
1742731512,2025-03-23T12:05:12Z,QTR276,"52.250153,5.044479",6900,278,92
1742731527,2025-03-23T12:05:27Z,QTR276,"52.249283,5.075378",7650,279,92
1742731539,2025-03-23T12:05:39Z,QTR276,"52.248505,5.101852",8325,280,92
1742731552,2025-03-23T12:05:52Z,QTR276,"52.247765,5.129124",8950,282,92
1742731567,2025-03-23T12:06:07Z,QTR276,"52.246857,5.159607",9650,286,93
1742731579,2025-03-23T12:06:19Z,QTR276,"52.245987,5.18692",10250,288,92
1742731594,2025-03-23T12:06:34Z,QTR276,"52.245026,5.219498",10625,303,92
1742731606,2025-03-23T12:06:46Z,QTR276,"52.243423,5.2491",10800,319,99
1742731609,2025-03-23T12:06:49Z,QTR276,"52.242783,5.25383",10825,322,102
1742731611,2025-03-23T12:06:51Z,QTR276,"52.241852,5.259234",10875,324,106
1742731613,2025-03-23T12:06:53Z,QTR276,"52.24078,5.264178",10900,326,109
1742731615,2025-03-23T12:06:55Z,QTR276,"52.239578,5.26886",10925,328,113
1742731617,2025-03-23T12:06:57Z,QTR276,"52.238266,5.273202",10975,330,116
1742731619,2025-03-23T12:06:59Z,QTR276,"52.236778,5.277518",11000,332,119
1742731621,2025-03-23T12:07:01Z,QTR276,"52.235001,5.282135",11025,335,122
1742731623,2025-03-23T12:07:03Z,QTR276,"52.233101,5.286935",11075,336,123
1742731625,2025-03-23T12:07:05Z,QTR276,"52.231293,5.291214",11100,340,124
1742731627,2025-03-23T12:07:07Z,QTR276,"52.229553,5.295181",11125,341,125
1742731629,2025-03-23T12:07:09Z,QTR276,"52.227676,5.299377",11150,344,126
1742731632,2025-03-23T12:07:12Z,QTR276,"52.225204,5.304794",11200,346,126
1742731634,2025-03-23T12:07:14Z,QTR276,"52.223282,5.30899",11250,348,126
1742731636,2025-03-23T12:07:16Z,QTR276,"52.221554,5.312753",11300,348,126
1742731638,2025-03-23T12:07:18Z,QTR276,"52.219601,5.31699",11350,350,126
1742731640,2025-03-23T12:07:20Z,QTR276,"52.217194,5.322266",11450,350,126
1742731642,2025-03-23T12:07:22Z,QTR276,"52.215317,5.326309",11525,351,126
1742731644,2025-03-23T12:07:24Z,QTR276,"52.213409,5.33041",11625,351,126
1742731646,2025-03-23T12:07:26Z,QTR276,"52.211014,5.335541",11725,352,126
1742731659,2025-03-23T12:07:39Z,QTR276,"52.198418,5.363369",12325,354,126
1742731690,2025-03-23T12:08:10Z,QTR276,"52.168953,5.430071",13575,362,125
1742731722,2025-03-23T12:08:42Z,QTR276,"52.137772,5.501328",14800,368,125
1742731754,2025-03-23T12:09:14Z,QTR276,"52.105408,5.574951",15975,376,125
1742731786,2025-03-23T12:09:46Z,QTR276,"52.073471,5.647522",17075,383,125
1742731817,2025-03-23T12:10:17Z,QTR276,"52.03772,5.720032",18200,388,131
1742731849,2025-03-23T12:10:49Z,QTR276,"52.000526,5.788932",19250,393,130
1742731880,2025-03-23T12:11:20Z,QTR276,"51.962952,5.858917",20300,397,131
1742731911,2025-03-23T12:11:51Z,QTR276,"51.925278,5.929184",21350,401,131
1742731942,2025-03-23T12:12:22Z,QTR276,"51.887123,6.000977",22150,410,129
1742731974,2025-03-23T12:12:54Z,QTR276,"51.848953,6.076202",23050,415,129
1742732005,2025-03-23T12:13:25Z,QTR276,"51.810684,6.151581",23950,420,129
1742732037,2025-03-23T12:13:57Z,QTR276,"51.771835,6.226947",24850,424,129
1742732068,2025-03-23T12:14:28Z,QTR276,"51.732285,6.30348",25700,428,129
1742732099,2025-03-23T12:14:59Z,QTR276,"51.691883,6.381378",26400,433,129
1742732130,2025-03-23T12:15:30Z,QTR276,"51.652454,6.457214",27050,439,129
1742732161,2025-03-23T12:16:01Z,QTR276,"51.611443,6.535873",27900,439,129
1742732193,2025-03-23T12:16:33Z,QTR276,"51.571014,6.613101",28625,440,130
1742732224,2025-03-23T12:17:04Z,QTR276,"51.529861,6.691565",29225,444,130
1742732255,2025-03-23T12:17:35Z,QTR276,"51.489487,6.769954",29775,446,127
1742732288,2025-03-23T12:18:08Z,QTR276,"51.450699,6.859589",30525,446,124
1742732319,2025-03-23T12:18:39Z,QTR276,"51.414413,6.944027",31050,448,125
1742732350,2025-03-23T12:19:10Z,QTR276,"51.37706,7.027613",31600,449,125
1742732381,2025-03-23T12:19:41Z,QTR276,"51.339809,7.112579",31975,456,122
1742732412,2025-03-23T12:20:12Z,QTR276,"51.309223,7.206345",32225,464,115
1742732443,2025-03-23T12:20:43Z,QTR276,"51.280594,7.301788",32675,466,115
1742732476,2025-03-23T12:21:16Z,QTR276,"51.249756,7.40382",33275,468,115
1742732507,2025-03-23T12:21:47Z,QTR276,"51.220821,7.499619",33575,473,115
1742732538,2025-03-23T12:22:18Z,QTR276,"51.191727,7.596359",34025,475,115
1742732568,2025-03-23T12:22:48Z,QTR276,"51.163559,7.694809",34325,482,114
1742732599,2025-03-23T12:23:19Z,QTR276,"51.135178,7.795542",34800,484,114
1742732631,2025-03-23T12:23:51Z,QTR276,"51.105793,7.898026",35250,488,114
1742732662,2025-03-23T12:24:22Z,QTR276,"51.075764,8.000031",35650,490,115
1742732694,2025-03-23T12:24:54Z,QTR276,"51.04509,8.102268",36050,493,115
1742732715,2025-03-23T12:25:15Z,QTR276,"51.022202,8.167593",36475,489,125
1742732717,2025-03-23T12:25:17Z,QTR276,"51.019485,8.173523",36550,489,126
1742732719,2025-03-23T12:25:19Z,QTR276,"51.016022,8.180583",36625,488,128
1742732721,2025-03-23T12:25:21Z,QTR276,"51.013779,8.184889",36650,488,129
1742732723,2025-03-23T12:25:23Z,QTR276,"51.010208,8.191495",36725,486,131
1742732725,2025-03-23T12:25:25Z,QTR276,"51.007286,8.19664",36775,487,132
1742732727,2025-03-23T12:25:27Z,QTR276,"51.004303,8.201739",36825,486,133
1742732729,2025-03-23T12:25:29Z,QTR276,"51.000366,8.208346",36900,485,133
1742732731,2025-03-23T12:25:31Z,QTR276,"50.997711,8.212651",36925,485,133
1742732733,2025-03-23T12:25:33Z,QTR276,"50.994415,8.217997",36975,485,134
1742732735,2025-03-23T12:25:35Z,QTR276,"50.990528,8.224411",37025,485,134
1742732737,2025-03-23T12:25:37Z,QTR276,"50.988007,8.228463",37050,485,134
1742732740,2025-03-23T12:25:40Z,QTR276,"50.984989,8.233414",37100,484,134
1742732742,2025-03-23T12:25:42Z,QTR276,"50.981033,8.239899",37150,484,133
1742732773,2025-03-23T12:26:13Z,QTR276,"50.933533,8.321698",37625,484,131
1742732804,2025-03-23T12:26:44Z,QTR276,"50.887089,8.40332",37875,487,132
1742732836,2025-03-23T12:27:16Z,QTR276,"50.838776,8.487458",38000,489,132
1742732867,2025-03-23T12:27:47Z,QTR276,"50.791519,8.568954",38000,487,132
1742732900,2025-03-23T12:28:20Z,QTR276,"50.742142,8.653738",38000,487,132
1742732931,2025-03-23T12:28:51Z,QTR276,"50.693848,8.736358",38000,486,132
1742732963,2025-03-23T12:29:23Z,QTR276,"50.64624,8.817685",38000,486,132
1742732994,2025-03-23T12:29:54Z,QTR276,"50.598404,8.899215",38000,486,132
1742733025,2025-03-23T12:30:25Z,QTR276,"50.551353,8.979096",38000,486,132
1742733056,2025-03-23T12:30:56Z,QTR276,"50.502914,9.060974",38175,488,132
1742733087,2025-03-23T12:31:27Z,QTR276,"50.454987,9.141853",38475,491,132
1742733119,2025-03-23T12:31:59Z,QTR276,"50.406601,9.223311",38725,493,132
1742733150,2025-03-23T12:32:30Z,QTR276,"50.35817,9.304625",39225,491,132
1742733182,2025-03-23T12:33:02Z,QTR276,"50.309784,9.385505",39825,484,133
1742733213,2025-03-23T12:33:33Z,QTR276,"50.26194,9.465167",40025,486,133
1742733244,2025-03-23T12:34:04Z,QTR276,"50.214268,9.544373",40150,490,133
1742733275,2025-03-23T12:34:35Z,QTR276,"50.164879,9.62625",40275,493,133
1742733306,2025-03-23T12:35:06Z,QTR276,"50.118851,9.710107",40550,495,127
1742733338,2025-03-23T12:35:38Z,QTR276,"50.079071,9.800961",40875,496,121
1742733369,2025-03-23T12:36:09Z,QTR276,"50.044449,9.899647",41000,500,115
1742733400,2025-03-23T12:36:40Z,QTR276,"50.01675,10.002012",41025,497,110
1742733431,2025-03-23T12:37:11Z,QTR276,"49.991611,10.106606",41000,497,110
1742733463,2025-03-23T12:37:43Z,QTR276,"49.965961,10.209862",41000,499,111
1742733494,2025-03-23T12:38:14Z,QTR276,"49.939316,10.317535",41000,500,111
1742733526,2025-03-23T12:38:46Z,QTR276,"49.910797,10.420677",41000,498,116
1742733557,2025-03-23T12:39:17Z,QTR276,"49.87672,10.518073",41000,497,118
1742733589,2025-03-23T12:39:49Z,QTR276,"49.842224,10.616876",41000,496,118
1742733621,2025-03-23T12:40:21Z,QTR276,"49.807251,10.717597",41000,495,118
1742733652,2025-03-23T12:40:52Z,QTR276,"49.773468,10.813871",41000,494,118
1742733683,2025-03-23T12:41:23Z,QTR276,"49.739063,10.911428",41000,496,118
1742733715,2025-03-23T12:41:55Z,QTR276,"49.705036,11.007707",41000,498,118
1742733746,2025-03-23T12:42:26Z,QTR276,"49.670105,11.106021",41000,498,118
1742733778,2025-03-23T12:42:58Z,QTR276,"49.634949,11.204681",41000,499,118
1742733809,2025-03-23T12:43:29Z,QTR276,"49.599827,11.303001",41000,500,118
1742733841,2025-03-23T12:44:01Z,QTR276,"49.564308,11.401804",41000,499,118
1742733873,2025-03-23T12:44:33Z,QTR276,"49.530277,11.499865",41000,498,116
1742733905,2025-03-23T12:45:05Z,QTR276,"49.497597,11.600449",41000,498,116
1742733936,2025-03-23T12:45:36Z,QTR276,"49.464661,11.699933",41000,499,117
1742733967,2025-03-23T12:46:07Z,QTR276,"49.431381,11.798738",41000,501,117
1742733999,2025-03-23T12:46:39Z,QTR276,"49.39801,11.89763",41000,499,117
1742734030,2025-03-23T12:47:10Z,QTR276,"49.364597,11.996203",41000,498,117
1742734062,2025-03-23T12:47:42Z,QTR276,"49.330948,12.095032",41000,497,117
1742734093,2025-03-23T12:48:13Z,QTR276,"49.297379,12.193162",41000,498,117
1742734125,2025-03-23T12:48:45Z,QTR276,"49.263794,12.291166",41000,500,117
1742734156,2025-03-23T12:49:16Z,QTR276,"49.23011,12.388965",41000,501,117
1742734188,2025-03-23T12:49:48Z,QTR276,"49.195847,12.488058",41000,503,117
1742734219,2025-03-23T12:50:19Z,QTR276,"49.161667,12.586318",41000,505,117
1742734250,2025-03-23T12:50:50Z,QTR276,"49.127647,12.684005",41000,505,117
1742734282,2025-03-23T12:51:22Z,QTR276,"49.093151,12.782665",41000,506,118
1742734313,2025-03-23T12:51:53Z,QTR276,"49.058487,12.88147",41000,507,118
1742734345,2025-03-23T12:52:25Z,QTR276,"49.023834,12.979783",41000,507,118
1742734376,2025-03-23T12:52:56Z,QTR276,"48.988907,13.078589",41000,506,118
1742734408,2025-03-23T12:53:28Z,QTR276,"48.953869,13.177234",41000,505,118
1742734439,2025-03-23T12:53:59Z,QTR276,"48.918766,13.275677",41000,506,118
1742734471,2025-03-23T12:54:31Z,QTR276,"48.8839,13.373035",41000,506,118
1742734502,2025-03-23T12:55:02Z,QTR276,"48.848286,13.472346",41000,506,118
1742734534,2025-03-23T12:55:34Z,QTR276,"48.813309,13.569172",41000,506,118
1742734565,2025-03-23T12:56:05Z,QTR276,"48.778473,13.665513",41000,507,118
1742734596,2025-03-23T12:56:36Z,QTR276,"48.745407,13.766376",41000,512,113
1742734628,2025-03-23T12:57:08Z,QTR276,"48.715714,13.869958",41000,513,113
1742734659,2025-03-23T12:57:39Z,QTR276,"48.685272,13.972637",41000,510,114
1742734691,2025-03-23T12:58:11Z,QTR276,"48.655014,14.074261",41000,510,114
1742734722,2025-03-23T12:58:42Z,QTR276,"48.624603,14.176411",41000,507,114
1742734755,2025-03-23T12:59:15Z,QTR276,"48.593124,14.281875",41000,506,114
1742734786,2025-03-23T12:59:46Z,QTR276,"48.562729,14.382864",41000,506,114
1742734818,2025-03-23T13:00:18Z,QTR276,"48.532429,14.483233",41000,508,114
1742734849,2025-03-23T13:00:49Z,QTR276,"48.502544,14.58211",41000,510,114
1742734880,2025-03-23T13:01:20Z,QTR276,"48.471954,14.682876",41000,510,114
1742734911,2025-03-23T13:01:51Z,QTR276,"48.441147,14.783654",41000,510,114
1742734942,2025-03-23T13:02:22Z,QTR276,"48.410339,14.884292",41000,510,114
1742734973,2025-03-23T13:02:53Z,QTR276,"48.379578,14.984436",41000,510,114
1742735005,2025-03-23T13:03:25Z,QTR276,"48.34864,15.084373",41000,512,115
1742735036,2025-03-23T13:03:56Z,QTR276,"48.317459,15.184866",41025,514,114
1742735067,2025-03-23T13:04:27Z,QTR276,"48.286308,15.284945",41000,514,114
1742735098,2025-03-23T13:04:58Z,QTR276,"48.254791,15.385859",41025,512,115
1742735129,2025-03-23T13:05:29Z,QTR276,"48.223801,15.484736",41000,514,115
1742735161,2025-03-23T13:06:01Z,QTR276,"48.191437,15.587287",41025,516,115
1742735192,2025-03-23T13:06:32Z,QTR276,"48.158943,15.689744",41000,516,115
1742735224,2025-03-23T13:07:04Z,QTR276,"48.127121,15.789963",41025,516,115
1742735255,2025-03-23T13:07:35Z,QTR276,"48.095169,15.890282",41000,514,115
1742735286,2025-03-23T13:08:06Z,QTR276,"48.063766,15.988197",41000,513,115
1742735317,2025-03-23T13:08:37Z,QTR276,"48.031342,16.088915",41000,516,115
1742735348,2025-03-23T13:09:08Z,QTR276,"47.999592,16.187157",41000,521,115
